url,equipo,valor_mercado,liga,ataque,tecnica,velocidad,defensa,creatividad,partidos,valoracion_media
"https://www.sofascore.com/football/player/zsolt-mate/988891
",Újpest FC II,52K €,NB III Nyugat,,,,,,,
"https://www.sofascore.com/football/player/milan-havel/318045
",Viktoria Plzeň,485K €,Chance Liga,48,47,36,52,47,28 Appearances,6.79
"https://www.sofascore.com/football/player/federico-magro/1126870
",Hellas Verona,320K €,Serie A,48,16,12,49,49,27 Appearances,7.06
"https://www.sofascore.com/football/player/fabio-strauss/335863
",FC Blau Weiss Linz,325K €,Austrian Bundesliga,35,41,45,71,37,13 Appearances,6.55
"https://www.sofascore.com/football/player/michal-nalepa/95351
",Zagłębie Lubin,220K €,Ekstraklasa,34,40,56,72,37,22 Appearances,6.83
"https://www.sofascore.com/football/player/carl-klaus/148167
",1. FC Union Berlin,335K €,Bundesliga,,,,,,,
"https://www.sofascore.com/football/player/giannis-satsias/998998
",APOEL Nicosia,480K €,Cyprus League by Stoiximan,43,49,35,45,45,18 Appearances,6.59
"https://www.sofascore.com/football/player/jayden-turfkruier/1431919
",SC Telstar,325K €,Eredivisie,49,52,37,47,52,33 Appearances,6.72
"https://www.sofascore.com/football/player/james-maddison/356398
",Tottenham Hotspur,41M €,Premier League,70,71,55,36,77,31 Appearances,7.28
"https://www.sofascore.com/football/player/erik-skoglund/1831192
",Hammarby IF,1.9M €,Allsvenskan,37,43,46,63,44,28 Appearances,7.09
"https://www.sofascore.com/football/player/pablo-felipe/1101174
",Gil Vicente,825K €,Liga Portugal Betclic,64,53,44,32,45,18 Appearances,6.98
"https://www.sofascore.com/football/player/gaetano-gianluca/902019
",Cagliari,3.9M €,Serie A,62,56,36,25,62,28 Appearances,6.76
"https://www.sofascore.com/football/player/paulo-bernardo/983554
",Celtic,6.2M €,Scottish Premiership,54,61,39,49,56,28 Appearances,7.00
"https://www.sofascore.com/football/player/florian-sotoca/788921
",RC Lens,2.2M €,Ligue 1,67,58,57,39,63,31 Appearances,6.98
"https://www.sofascore.com/football/player/sheun-emmanuel/1610306
",MFK Skalica,27K €,Niké Liga,,,,,,,
"https://www.sofascore.com/football/player/marques-mikael/1022172
",Djurgårdens IF,355K €,Allsvenskan,,,,,,,
"https://www.sofascore.com/football/player/daniel-theophilus-asiedu/1842307
",Basel,105K €,Swiss Super League,,,,,,,
"https://www.sofascore.com/football/player/wouter-prins/1481249
",FC Groningen,830K €,Eredivisie,37,34,49,70,39,26 Appearances,6.75
"https://www.sofascore.com/football/player/mats-kohlert/794998
",SC Heerenveen,3.4M €,Eredivisie,48,52,48,56,64,29 Appearances,7.16
"https://www.sofascore.com/football/player/eliaquim-mangala/42892
",Estoril Praia,210K €,Liga Portugal Betclic,,,,,,,
"https://www.sofascore.com/football/player/jonathan-gradit/369650
",RC Lens,3.9M €,Ligue 1,37,46,64,72,44,25 Appearances,6.98
"https://www.sofascore.com/football/player/warren-zaire-emery/1142672
",Paris Saint-Germain,53M €,Ligue 1,50,52,48,47,58,29 Appearances,6.94
"https://www.sofascore.com/football/player/said-hamulic/1106808
",Widzew Łódź,430K €,Ekstraklasa,,,,,,11 Appearances,6.60
"https://www.sofascore.com/football/player/katsikas-stefanos/1141094
",NPS Volos,220K €,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/denis-vavro/293127
",VfL Wolfsburg,6.5M €,Bundesliga,41,50,77,78,45,28 Appearances,7.22
"https://www.sofascore.com/football/player/lucas-bergstrom/996903
",Chelsea,730K €,Premier League,,,,,,,
"https://www.sofascore.com/football/player/havar-jensen/313700
",Sarpsborg 08,290K €,Eliteserien,,,,,,,
"https://www.sofascore.com/football/player/yevhen-pasich/792704
",Vorskla Poltava,260K €,Ukrainian Premier League,,,,,,8 Appearances,6.78
"https://www.sofascore.com/football/player/eduard-kozik/997080
",Kolos Kovalivka,755K €,Ukrainian Premier League,34,48,41,52,41,21 Appearances,6.73
"https://www.sofascore.com/football/player/tibor-lippai/1394653
",Kisvárda FC,195K €,NB II,38,45,40,56,37,18 Appearances,6.79
"https://www.sofascore.com/football/player/nicolas-capaldo/973564
",Red Bull Salzburg,5.3M €,Austrian Bundesliga,47,50,44,50,46,22 Appearances,6.93
"https://www.sofascore.com/football/player/ogbus-bruno/1596573
",SC Freiburg,940K €,Bundesliga,,,,,,,
"https://www.sofascore.com/football/player/nasiru-moro/951182
",Degerfors IF,240K €,Allsvenskan,,,,,,4 Appearances,6.71
"https://www.sofascore.com/football/player/victor-svensson/1429793
",Gefle IF,,"Ettan, Norra",,,,,,,
"https://www.sofascore.com/football/player/jordan-larsson/578380
",FC København,2.2M €,Danish Superliga,62,55,50,36,49,19 Appearances,7.07
"https://www.sofascore.com/football/player/atli-barkarson/1005949
",SV Zulte Waregem,410K €,Challenger Pro League,42,47,36,52,47,20 Appearances,6.89
"https://www.sofascore.com/football/player/konstantinos-sergiou/848021
",Nea Salamina Famagusta,350K €,Cyprus League by Stoiximan,,,,,,11 Appearances,6.32
"https://www.sofascore.com/football/player/tosin-adarabioyo/352668
",Chelsea,21M €,Premier League,39,51,63,71,41,22 Appearances,7.12
"https://www.sofascore.com/football/player/cletus-nombil/1138048
",FC Zlín,210K €,FNL,48,53,48,48,46,27 Appearances,6.93
"https://www.sofascore.com/football/player/alexandru-pop/839694
",FC Dinamo București,1.2M €,Romanian Super Liga,58,48,40,38,41,36 Appearances,6.82
"https://www.sofascore.com/football/player/stepan-machu/1890431
",FK Pardubice,,Chance Liga,,,,,,,
"https://www.sofascore.com/football/player/leon-bosnjak/1490033
",NK Slaven Belupo U19,52K €,Prva NL Juniori,,,,,,,
"https://www.sofascore.com/football/player/jiri-fleisman/58272
",MFK Karviná,26K €,Chance Liga,43,55,47,60,51,29 Appearances,6.99
"https://www.sofascore.com/football/player/maksymilian-pingot/1128460
",Lech Poznań,290K €,Ekstraklasa,,,,,,,
"https://www.sofascore.com/football/player/manuel-neuer/8959
",FC Bayern München,4.1M €,Bundesliga,73,63,67,92,66,22 Appearances,6.83
"https://www.sofascore.com/football/player/mats-pannewig/1197157
",VfL Bochum 1848,970K €,Bundesliga,,,,,,14 Appearances,6.51
"https://www.sofascore.com/football/player/tim-meyer/1539103
",Grasshopper Club Zürich,1.1M €,Swiss Super League,44,44,47,56,46,26 Appearances,6.82
"https://www.sofascore.com/football/player/ali-abdi/919027
",Nice,2.8M €,Ligue 1,49,48,49,63,53,23 Appearances,7.04
"https://www.sofascore.com/football/player/horvat-adam/1407839
",1. FC Tatran Prešov,190K €,Slovakia League Two,,,,,,,
"https://www.sofascore.com/football/player/nilsson-alexander/990383
",HamKam,155K €,Eliteserien,,,,,,,
"https://www.sofascore.com/football/player/moussa-njie/360148
",KFUM Oslo,160K €,Eliteserien,58,50,38,37,42,21 Appearances,6.77
"https://www.sofascore.com/football/player/fernand-mayembo/857267
",Hapoel Haifa,570K €,Israeli Premier League,33,44,52,65,39,28 Appearances,6.99
"https://www.sofascore.com/football/player/vegard-solheim/1136274
",Haugesund,370K €,Eliteserien,37,45,33,49,42,16 Appearances,6.74
"https://www.sofascore.com/football/player/eivind-helland/1486808
",SK Brann,925K €,Eliteserien,36,48,47,63,39,24 Appearances,6.94
"https://www.sofascore.com/football/player/ilya-samoshnikov/942617
",Lokomotiv Moscow,3.8M €,Russian Premier League,50,45,45,54,53,24 Appearances,7.12
"https://www.sofascore.com/football/player/rubin-seigers/794983
",KVC Westerlo,240K €,Pro League,,,,,,,
"https://www.sofascore.com/football/player/geny-catamo/1001140
",Sporting,16.1M €,Liga Portugal Betclic,62,55,42,38,57,30 Appearances,7.11
"https://www.sofascore.com/football/player/serge-junior-martinsson-ngouali/92980
",IF Brommapojkarna,210K €,Allsvenskan,45,48,52,55,47,19 Appearances,6.98
"https://www.sofascore.com/football/player/alan-brod/1386432
",GKS Katowice,52K €,Ekstraklasa,,,,,,,
"https://www.sofascore.com/football/player/scarlett-dane/998772
",Tottenham Hotspur,1.9M €,Premier League,,,,,,19 Appearances,6.76
"https://www.sofascore.com/football/player/pascal-loretz/1127583
",FC Luzern,3.3M €,Swiss Super League,57,41,48,64,54,38 Appearances,7.00
"https://www.sofascore.com/football/player/javi-galan/825133
",Atlético Madrid,3.9M €,LaLiga,47,58,45,64,58,25 Appearances,6.91
"https://www.sofascore.com/football/player/knut-andre-skjaerstein/793626
",Kristiansund BK,185K €,Eliteserien,,,,,,,
"https://www.sofascore.com/football/player/andriy-riznyk/1648278
",FC Livyi Bereh Kyiv,92K €,Ukrainian Premier League,65,64,41,25,44,10 Appearances,7.12
"https://www.sofascore.com/football/player/marios-hadjilefteri/1171111
",Enosis Neon Paralimniou,,Cyprus League by Stoiximan,,,,,,,
"https://www.sofascore.com/football/player/isaac-monteiro/1394568
",Casa Pia,105K €,Liga Portugal Betclic,,,,,,,
"https://www.sofascore.com/football/player/marko-grujic/280835
",FC Porto,4.2M €,Liga Portugal Betclic,,,,,,4 Appearances,6.75
"https://www.sofascore.com/football/player/elias-jelert/1126433
",Galatasaray,8.1M €,Trendyol Süper Lig,40,48,43,57,46,17 Appearances,6.65
"https://www.sofascore.com/football/player/bung-meng-freimann/1831492
",FC Luzern,2.3M €,Swiss Super League,,,,,,18 Appearances,6.94
"https://www.sofascore.com/football/player/slawomir-abramowicz/1152849
",Jagiellonia Białystok,4.1M €,Ekstraklasa,60,48,52,49,63,31 Appearances,7.16
"https://www.sofascore.com/football/player/lorenzo-pirola/965014
",Olympiacos FC,6.3M €,Stoiximan Super League,35,43,56,74,36,21 Appearances,7.14
"https://www.sofascore.com/football/player/sandro-lauper/801072
",Young Boys,930K €,Swiss Super League,41,48,57,60,46,28 Appearances,6.87
"https://www.sofascore.com/football/player/silas-katompa-mvumpa/949062
",FK Crvena zvezda,7.2M €,Mozzart Bet Superliga,58,60,31,27,54,16 Appearances,6.90
"https://www.sofascore.com/football/player/heaven-ayden/1445799
",Manchester United,5.3M €,Premier League,,,,,,4 Appearances,6.75
"https://www.sofascore.com/football/player/anderson-silva/892272
",Pafos FC,1M €,Cyprus League by Stoiximan,61,56,48,37,38,35 Appearances,6.83
"https://www.sofascore.com/football/player/jerolldino-armantrading/1893852
",Excelsior,220K €,Eerste Divisie,,,,,,27 Appearances,6.95
"https://www.sofascore.com/football/player/michel-ndary-adopo/928777
",Cagliari,3.9M €,Serie A,51,51,50,48,54,35 Appearances,6.77
"https://www.sofascore.com/football/player/infande-hernani/1088749
",Moreirense,185K €,Liga Portugal Betclic,,,,,,,
"https://www.sofascore.com/football/player/yasser-mohamed/1392809
",FK Teplice,390K €,Chance Liga,61,48,45,35,39,20 Appearances,7.04
"https://www.sofascore.com/football/player/alexandros-tsobanidis/1445564
",MGS Panserraikos,52K €,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/daniel-wass/35219
",Brøndby IF,725K €,Danish Superliga,57,60,52,53,62,30 Appearances,7.31
"https://www.sofascore.com/football/player/barnabas-varga/852434
",Ferencváros TC,2.3M €,NB I,67,52,53,34,46,29 Appearances,7.17
"https://www.sofascore.com/football/player/bent-sormo/383810
",Strømsgodset,275K €,Eliteserien,36,41,56,67,44,18 Appearances,6.88
"https://www.sofascore.com/football/player/azevedo-daniel/878493
",Casa Pia,92K €,Liga Portugal Betclic,,,,,,,
"https://www.sofascore.com/football/player/nhoa-sangui/1426221
",Stade Reims II,,National 3 Groupe I,42,50,34,53,48,27 Appearances,6.64
"https://www.sofascore.com/football/player/ishaq-abdulrazak/1029751
",IFK Värnamo,630K €,Allsvenskan,,,,,,,
"https://www.sofascore.com/football/player/angelo-sina/1196018
",Rio Ave,205K €,Liga Portugal Betclic,,,,,,,
"https://www.sofascore.com/football/player/lucas-marcolini/74789
",Kazincbarcikai SC,92K €,NB II,51,53,46,49,49,28 Appearances,7.29
"https://www.sofascore.com/football/player/matteo-bianchetti/158037
",Cremonese,550K €,Serie B,36,42,54,67,40,36 Appearances,6.93
"https://www.sofascore.com/football/player/gaizka-larrazabal/849719
",Casa Pia,1.9M €,Liga Portugal Betclic,52,54,43,53,53,32 Appearances,6.84
"https://www.sofascore.com/football/player/amara-conde/817978
",SC Heerenveen,555K €,Eredivisie,50,54,42,44,56,14 Appearances,6.82
"https://www.sofascore.com/football/player/marat-apshatsev/1142781
",Rubin Kazan,280K €,Russian Premier League,,,,,,,
"https://www.sofascore.com/football/player/silas-huber/1143490
",FC Zürich,97K €,Swiss Super League,,,,,,,
"https://www.sofascore.com/football/player/domagoj-ivan-maric/1904552
",NK Karlovac 1919,47K €,2. NL,,,,,,,
"https://www.sofascore.com/football/player/mateo-cassierra/832708
",Zenit St. Petersburg,10.6M €,Russian Premier League,67,60,54,37,50,30 Appearances,7.11
"https://www.sofascore.com/football/player/tetteh-andrews/1165457
",Panetolikos,370K €,Stoiximan Super League,,,,,,13 Appearances,7.08
"https://www.sofascore.com/football/player/juan-iglesias/949707
",Getafe,3.4M €,LaLiga,43,43,63,71,51,37 Appearances,6.87
"https://www.sofascore.com/football/player/caio-henrique/845170
",AS Monaco,14.3M €,Ligue 1,51,55,47,62,67,27 Appearances,7.04
"https://www.sofascore.com/football/player/ismaila-ciss/913679
",Rayo Vallecano,1.8M €,LaLiga,53,56,55,54,55,33 Appearances,6.88
"https://www.sofascore.com/football/player/filippo-calixte-mane/1137131
",Borussia Dortmund,580K €,Bundesliga,,,,,,5 Appearances,6.93
"https://www.sofascore.com/football/player/nidal-celik/1399503
",RC Lens,1.6M €,Ligue 1,33,43,39,51,37,14 Appearances,6.73
"https://www.sofascore.com/football/player/killian-phillips/1065040
",Crystal Palace U21,475K €,"Premier League 2, Division 1",49,46,43,45,46,35 Appearances,6.85
"https://www.sofascore.com/football/player/artur-avagimian/886250
",LNZ Cherkasy,360K €,Ukrainian Premier League,52,56,32,30,48,15 Appearances,6.60
"https://www.sofascore.com/football/player/djordje-jovanovic/863945
",FK Partizan,1M €,Mozzart Bet Superliga,62,47,47,33,41,19 Appearances,6.89
"https://www.sofascore.com/football/player/ruben-hoogenhout/870178
",Enosis Neon Paralimniou,265K €,Cyprus League by Stoiximan,34,47,41,51,40,26 Appearances,6.60
"https://www.sofascore.com/football/player/frederik-emmery/1862225
",AGF Aarhus U19,,Denmark U19 League,,,,,,,
"https://www.sofascore.com/football/player/vanja-ilic/889059
",FK Radnički Niš,645K €,Mozzart Bet Superliga,57,50,37,35,50,35 Appearances,6.96
"https://www.sofascore.com/football/player/levi-colwill/996911
",Chelsea,60M €,Premier League,38,46,60,78,45,35 Appearances,6.92
"https://www.sofascore.com/football/player/antonio-jakir/1146489
",NK Slaven Belupo,180K €,HNL,,,,,,,
"https://www.sofascore.com/football/player/mauro-perkovic/1048923
",Cracovia,3.3M €,Ekstraklasa,,,,,,,
"https://www.sofascore.com/football/player/catalin-vulturar/1036263
",FC Rapid București,210K €,Romanian Super Liga,,,,,,,
"https://www.sofascore.com/football/player/yevhenii-smyrnyi/859386
",Oleksandria,480K €,Ukrainian Premier League,45,50,36,44,39,19 Appearances,6.68
"https://www.sofascore.com/football/player/shevchenko-gleb/981511
",Torpedo Moscow,630K €,First League,,,,,,,
"https://www.sofascore.com/football/player/oleg-fedor/1401457
",Karpaty Lviv,770K €,Ukrainian Premier League,49,57,29,34,46,26 Appearances,6.71
"https://www.sofascore.com/football/player/taras-kacharaba/190451
",DAC 1904,580K €,Niké Liga,34,46,58,70,43,29 Appearances,7.15
"https://www.sofascore.com/football/player/kasper-dolberg/795761
",RSC Anderlecht,14.1M €,Pro League,69,56,48,28,48,31 Appearances,7.05
"https://www.sofascore.com/football/player/adu-prince-kwabena/1472288
",Viktoria Plzeň,3.2M €,Chance Liga,63,57,40,27,44,20 Appearances,6.81
"https://www.sofascore.com/football/player/karlo-bungic/1469628
",HNK Vukovar 1991,81K €,1. NL,,,,,,,
"https://www.sofascore.com/football/player/watson-david/1384241
",Kilmarnock,1.1M €,Scottish Premiership,51,48,40,46,45,35 Appearances,6.75
"https://www.sofascore.com/football/player/sinan-gumus/169165
",Eyüpspor,54K €,Trendyol Süper Lig,,,,,,,
"https://www.sofascore.com/football/player/kike-hermoso/990802
",MZKS Arka Gdynia,320K €,Betclic 1. Liga,38,44,52,61,39,23 Appearances,6.97
"https://www.sofascore.com/football/player/tomasz-kedziora/138595
",PAOK,2.6M €,Stoiximan Super League,34,45,55,61,38,25 Appearances,6.93
"https://www.sofascore.com/football/player/ismaily/78352
",Lille,1.2M €,Ligue 1,42,45,49,67,48,15 Appearances,6.99
"https://www.sofascore.com/football/player/vadym-vitenchuk/887178
",Obolon Kyiv,420K €,Ukrainian Premier League,46,49,34,37,47,29 Appearances,6.67
"https://www.sofascore.com/football/player/joao-novais/233370
",Rio Ave,620K €,Liga Portugal Betclic,53,53,40,34,59,29 Appearances,6.71
"https://www.sofascore.com/football/player/sasa-markovic/94538
",OFK Beograd,160K €,Mozzart Bet Superliga,55,58,43,46,55,14 Appearances,6.72
"https://www.sofascore.com/football/player/andreou-andreas/2140121
",Anorthosis Famagusta,,Cyprus League by Stoiximan,,,,,,,
"https://www.sofascore.com/football/player/tobias-bech/1123460
",AGF,2.6M €,Danish Superliga,65,55,49,26,47,30 Appearances,6.91
"https://www.sofascore.com/football/player/rafa-soares/190137
",Famalicão,1.4M €,Liga Portugal Betclic,43,49,42,60,54,26 Appearances,6.90
"https://www.sofascore.com/football/player/kirian-rodriguez/964985
",Las Palmas,1M €,LaLiga,58,60,44,36,66,21 Appearances,6.96
"https://www.sofascore.com/football/player/aliou-balde/1002357
",FC Lausanne-Sport,775K €,Swiss Super League,62,56,36,35,52,15 Appearances,6.71
"https://www.sofascore.com/football/player/federico-alvarez/330857
",Asteras Aktor,415K €,Stoiximan Super League,38,49,46,60,42,21 Appearances,6.94
"https://www.sofascore.com/football/player/kouakou-louis-claude/2058128
",Wolfsberger AC,180K €,Austrian Bundesliga,,,,,,,
"https://www.sofascore.com/football/player/toni-lato/828239
",Mallorca,1.7M €,LaLiga,44,46,43,66,53,14 Appearances,6.67
"https://www.sofascore.com/football/player/benjamin-gibanjek/1496065
",NK Varaždin,,HNL,,,,,,,
"https://www.sofascore.com/football/player/marco-nasti/1101161
",Cremonese,1.8M €,Serie B,61,43,37,26,42,28 Appearances,6.67
"https://www.sofascore.com/football/player/matias-rocha/1083250
",FC Arouca,365K €,Liga Portugal Betclic,,,,,,,
"https://www.sofascore.com/football/player/mikel-gogorza/1146549
",FC Midtjylland,730K €,Danish Superliga,62,54,46,31,51,21 Appearances,6.98
"https://www.sofascore.com/football/player/martin-remacle/827574
",MKS Korona Kielce,690K €,Ekstraklasa,51,54,43,47,49,29 Appearances,6.97
"https://www.sofascore.com/football/player/halkett-craig/789458
",Heart of Midlothian,265K €,Scottish Premiership,34,47,61,74,41,15 Appearances,7.24
"https://www.sofascore.com/football/player/ondrej-mrozek/1035660
",MFK Karviná,,Chance Liga,,,,,,,
"https://www.sofascore.com/football/player/nabil-aberdin/1136806
",FC Sochi,745K €,Russian Premier League,,,,,,,
"https://www.sofascore.com/football/player/jonathan-tah/227672
",FC Bayern München,28M €,Bundesliga,41,51,69,73,44,33 Appearances,7.09
"https://www.sofascore.com/football/player/mohamed-bayo/909318
",Royal Antwerp FC,3M €,Pro League,59,43,42,24,48,15 Appearances,6.60
"https://www.sofascore.com/football/player/gianluigi-donnarumma/824509
",Paris Saint-Germain,41M €,Ligue 1,71,51,68,77,61,24 Appearances,6.97
"https://www.sofascore.com/football/player/michail-antonio/47772
",West Ham United,725K €,Premier League,66,52,46,17,52,14 Appearances,6.74
"https://www.sofascore.com/football/player/dusan-stojinovic/925880
",Jagiellonia Białystok,680K €,Ekstraklasa,34,42,44,64,37,20 Appearances,6.90
"https://www.sofascore.com/football/player/filip-stuparevic/844628
",Motherwell,380K €,Scottish Premiership,61,63,39,25,41,16 Appearances,6.77
"https://www.sofascore.com/football/player/amin-groller/1906267
",SK Rapid Wien,310K €,Austrian Bundesliga,35,52,56,67,42,19 Appearances,7.03
"https://www.sofascore.com/football/player/artem-benediuk/1142202
",Inhulets Petrove,160K €,Ukrainian Premier League,,,,,,,
"https://www.sofascore.com/football/player/ardon-jashari/1034082
",Club Brugge KV,30M €,Pro League,57,60,50,45,63,35 Appearances,7.13
"https://www.sofascore.com/football/player/ruben-lima/59772
",CF Estrela Amadora,97K €,Liga Portugal Betclic,40,48,55,63,48,24 Appearances,6.75
"https://www.sofascore.com/football/player/leonardo-spinazzola/148899
",Napoli,3.4M €,Serie A,55,67,42,48,67,26 Appearances,6.87
"https://www.sofascore.com/football/player/sandrachuk-aleksandr/996980
",Dinamo Makhachkala,520K €,Russian Premier League,,,,,,10 Appearances,6.54
"https://www.sofascore.com/football/player/philipp-hofmann/340719
",VfL Bochum 1848,1.4M €,Bundesliga,69,50,47,16,56,30 Appearances,7.08
"https://www.sofascore.com/football/player/david-straka/1957694
",AS Trenčín U19,,U19 Slovakia League,,,,,,,
"https://www.sofascore.com/football/player/tomas-fruhwald/1134321
",Bohemians Praha 1905,370K €,Chance Liga,,,,,,11 Appearances,6.81
"https://www.sofascore.com/football/player/michalis-panagidis/1387195
",Aris Thessaloniki,280K €,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/szulc-hubert/1387889
",MKS Korona Kielce,24K €,Ekstraklasa,,,,,,,
"https://www.sofascore.com/football/player/jakub-jokl/1418663
",MŠK Žilina U19,,U19 Slovakia League,,,,,,,
"https://www.sofascore.com/football/player/berkay-ozcan/806964
",Çaykur Rizespor,2.6M €,Trendyol Süper Lig,50,52,37,39,51,25 Appearances,6.73
"https://www.sofascore.com/football/player/elimelech-roey/1010066
",Maccabi Haifa,260K €,Israeli Premier League,37,39,45,60,39,13 Appearances,6.74
"https://www.sofascore.com/football/player/lukas-novotny/1858501
",1. FC Slovácko B,52K €,MSFL,,,,,,,
"https://www.sofascore.com/football/player/peter-therkildsen/851161
",Widzew Łódź,370K €,Ekstraklasa,40,45,51,67,45,11 Appearances,6.90
"https://www.sofascore.com/football/player/mateusz-dziewiatowski/1405605
",Zagłębie Lubin,440K €,Ekstraklasa,,,,,,18 Appearances,6.64
"https://www.sofascore.com/football/player/mateo-maric/858501
",Omonia Nicosia,1.3M €,Cyprus League by Stoiximan,46,52,50,50,48,31 Appearances,6.99
"https://www.sofascore.com/football/player/fortune-akpan-bassey/954497
",Ferencváros TC,410K €,NB I,,,,,,9 Appearances,6.77
"https://www.sofascore.com/football/player/aleksandar-pavlovic/1142251
",FC Bayern München,58M €,Bundesliga,54,64,71,57,58,21 Appearances,7.09
"https://www.sofascore.com/football/player/giandro-sambo/1469027
",Heracles Almelo,46K €,Eredivisie,,,,,,,
"https://www.sofascore.com/football/player/lukas-klostermann/319853
",RB Leipzig,7.7M €,Bundesliga,36,48,65,74,41,28 Appearances,6.87
"https://www.sofascore.com/football/player/manuel-akanji/383560
",Manchester City,25M €,Premier League,39,51,63,64,50,25 Appearances,6.98
"https://www.sofascore.com/football/player/noel-tornqvist/1014583
",Mjällby AIF,1.1M €,Allsvenskan,58,42,59,61,60,30 Appearances,7.04
"https://www.sofascore.com/football/player/malick-yalcouye/1568186
",SK Sturm Graz,13.6M €,Austrian Bundesliga,51,51,42,42,54,26 Appearances,6.95
"https://www.sofascore.com/football/player/kamory-doumbia/1156353
",Stade Brestois,5.4M €,Ligue 1,60,55,50,44,66,30 Appearances,6.90
"https://www.sofascore.com/football/player/mikel-jauregizar/1495844
",Athletic Club,21M €,LaLiga,54,56,58,58,60,34 Appearances,6.92
"https://www.sofascore.com/football/player/nevio-di-giusto/1149328
",FC Zürich,105K €,Swiss Super League,,,,,,,
"https://www.sofascore.com/football/player/heden-lindskog-alexander/1486675
",Degerfors IF,140K €,Allsvenskan,,,,,,9 Appearances,6.69
"https://www.sofascore.com/football/player/svanda-josef/1131218
",FK Teplice,265K €,Chance Liga,40,46,32,47,45,27 Appearances,6.67
"https://www.sofascore.com/football/player/marcelo/156318
",Moreirense,96K €,Liga Portugal Betclic,35,45,64,75,39,33 Appearances,6.95
"https://www.sofascore.com/football/player/ondrej-mrozek/1034845
",MFK Karvina B,23K €,MSFL,,,,,,,
"https://www.sofascore.com/football/player/ibrahima-sissoko/829093
",VfL Bochum 1848,5.8M €,Bundesliga,55,53,58,49,58,32 Appearances,6.83
"https://www.sofascore.com/football/player/ethan-ampadu/847097
",Leeds United,18.6M €,Championship,43,49,64,70,50,29 Appearances,7.18
"https://www.sofascore.com/football/player/aksel-aktas/863172
",Adana Demirspor,81K €,Trendyol Süper Lig,,,,,,15 Appearances,6.45
"https://www.sofascore.com/football/player/oleksandr-yakymenko/1158335
",LNZ Cherkasy,105K €,Ukrainian Premier League,,,,,,,
"https://www.sofascore.com/football/player/slavko-bralic/173675
",HNK Gorica,105K €,HNL,35,46,55,72,41,14 Appearances,6.84
"https://www.sofascore.com/football/player/muhammet-ali-ozbaskici/1149024
",Samsunspor,260K €,Trendyol Süper Lig,,,,,,,
"https://www.sofascore.com/football/player/adam-chojecki/1149216
",MKS Korona Kielce,26K €,Ekstraklasa,,,,,,,
"https://www.sofascore.com/football/player/david-hancko/807771
",Feyenoord,31M €,Eredivisie,42,50,60,69,49,32 Appearances,7.18
"https://www.sofascore.com/football/player/pontus-rodin/992167
",Silkeborg IF,570K €,Danish Superliga,37,49,55,69,40,14 Appearances,7.36
"https://www.sofascore.com/football/player/hevertton-santos/1087355
",Vitória SC,1.1M €,Liga Portugal Betclic,43,46,27,48,47,6 Appearances,6.69
"https://www.sofascore.com/football/player/robin-wallinder/1026422
",Östers IF,330K €,Allsvenskan,53,28,29,51,54,16 Appearances,6.99
"https://www.sofascore.com/football/player/maxence-maisonneuve/1396487
",OC Charleroi,,Nationale 1,35,42,48,64,35,28 Appearances,6.96
"https://www.sofascore.com/football/player/diogo-jota/606164
",Liverpool,39M €,Premier League,71,50,57,32,55,26 Appearances,6.77
"https://www.sofascore.com/football/player/tidiane-diallo/1471056
",Strasbourg 2,,National 3 Groupe H,,,,,,,
"https://www.sofascore.com/football/player/adrian-riera/903371
",OFI Crete,380K €,Stoiximan Super League,51,55,32,37,48,13 Appearances,6.63
"https://www.sofascore.com/football/player/gustav-svensson/15375
",IFK Göteborg,165K €,Allsvenskan,36,47,58,66,39,29 Appearances,6.96
"https://www.sofascore.com/football/player/freddie-simmonds/1546225
",Brighton & Hove Albion U21,,"Premier League 2, Division 1",,,,,,,
"https://www.sofascore.com/football/player/filip-zorvan/338575
",SK Sigma Olomouc,555K €,Chance Liga,55,54,38,38,58,33 Appearances,7.17
"https://www.sofascore.com/football/player/netz-luca/979144
",Borussia M'gladbach,5.8M €,Bundesliga,49,52,33,55,60,24 Appearances,6.75
"https://www.sofascore.com/football/player/tommy-doyle/932628
",Wolverhampton,9.6M €,Premier League,56,60,69,55,61,21 Appearances,6.73
"https://www.sofascore.com/football/player/luca-ross/1401756
",Motherwell,46K €,Scottish Premiership,,,,,,,
"https://www.sofascore.com/football/player/derrick-kohn/886737
",SV Werder Bremen,5.2M €,Bundesliga,46,42,35,47,53,26 Appearances,6.70
"https://www.sofascore.com/football/player/aime-omgba/1459382
",KAA Gent,1.8M €,Pro League,,,,,,13 Appearances,6.65
"https://www.sofascore.com/football/player/filipe-bordon/1470920
",Lazio,485K €,Serie A,36,49,54,63,39,21 Appearances,6.96
"https://www.sofascore.com/football/player/tsuyoshi-watanabe/942213
",KAA Gent,8.4M €,Pro League,40,50,64,80,44,34 Appearances,7.28
"https://www.sofascore.com/football/player/lukas-letenay/923991
",FC Slovan Liberec,280K €,Chance Liga,,,,,,24 Appearances,6.75
"https://www.sofascore.com/football/player/luca-blondeau/1922946
",FC Volendam,69K €,Eerste Divisie,,,,,,,
